path,category,slug,w,h,orientation,quality,publish,people,tags,alt_cs,alt_en,alt_de,caption_cs,caption_en,caption_de,source_file,note
/images/library/mineral-bath/couple-champagne-toast-bath.jpg,mineral-bath,couple-champagne-toast-bath,1600,1067,landscape,hero,yes,yes,mineral-bath couple champagne senior lifestyle bathtub,"Muž v minerální vaně přiťukává sklenkou šampaňského se ženou v županu sedící vedle něj, teplé sépiové tóny.","Man in a mineral bathtub raises a champagne glass to a woman in a bathrobe seated beside him, warm sepia tones.","Mann in einer Mineralwanne stößt mit einer Frau im Bademantel an, die neben ihm sitzt, warme Sepiatöne.",Přípitek mezi procedurami – lázeňský den se mění ve společný požitek pro dva.,A toast between treatments — the spa day becomes a shared indulgence for two.,Ein Anstoßen zwischen den Anwendungen – der Wellnesstag wird zum gemeinsamen Genuss für zwei.,22_mineralni_koupele.jpg,
/images/library/mineral-bath/empty-hydrotherapy-tub-room.jpg,mineral-bath,empty-hydrotherapy-tub-room,1600,1067,landscape,weak,no,no,mineral-bath hydrotherapy interior empty-room,"Prázdná místnost s lázeňskou vanou, skříní, oranžovým pultem a modrými stupínky, bez osob.","Empty spa tub room with a wardrobe cabinet, orange counter and blue accent steps, no people present.","Leerer Kurbaderaum mit Kleiderschrank, orangefarbener Ablage und blauen Stufen, ohne Personen.","Místnost s lázeňskou vanou, prázdná mezi jednotlivými procedurami.","The treatment bath room, empty between sessions.","Der Behandlungsraum mit Wanne, leer zwischen den Anwendungen.",Leceni klasicke procedury/Underwater massage (2).jpg,Establishing shot within the underwater-massage set (P177-P186).
/images/library/mineral-bath/empty-soaking-tub.jpg,mineral-bath,empty-soaking-tub,1600,1060,landscape,weak,no,no,mineral-bath interior bathtub empty-room,Prázdná bílá oválná vana v lázeňské koupelně se žaluziemi v broskvové barvě a pokojovou rostlinou.,Empty white oval soaking tub in a spa bathroom with peach striped blinds and a potted plant.,Leere weiße ovale Wanne in einem Kurbadezimmer mit pfirsichfarbenen Lamellenvorhängen und einer Topfpflanze.,Soukromá vana v jedné z léčebných koupelen lázeňského domu.,A private soaking tub in one of the spa house's treatment bathrooms.,Eine private Badewanne in einem der Behandlungsräume des Kurhauses.,Leceni klasicke procedury/Neapol Spa department (1).JPG,"Dated interior styling, no visible branding confirming the Neapol name."
/images/library/mineral-bath/fresco-hall-portrait.jpg,mineral-bath,fresco-hall-portrait,1197,1600,portrait,hero,yes,yes,architecture historic fresco mineral-bath interior,"Žena zabalená do ručníku sedí u mramorové vany ve velkolepém sále s freskami, malovaným stropem a mramorovými sloupy.",A woman wrapped in a towel sits by a marble tub in a grand frescoed hall with painted ceilings and marble columns.,Eine in ein Handtuch gehüllte Frau sitzt an einer Marmorwanne in einem prächtigen freskengeschmückten Saal mit bemalter Decke und Marmorsäulen.,Freskami zdobené stropy a mramorové sloupy mění obyčejnou koupel v okamžik naprosté velkoleposti.,Frescoed ceilings and marble columns turn a simple bath into a moment of pure grandeur.,Freskengeschmückte Decken und Marmorsäulen verwandeln ein einfaches Bad in einen Moment voller Pracht.,14_kabina.jpg,
/images/library/mineral-bath/gold-hall-marble-tub.jpg,mineral-bath,gold-hall-marble-tub,1262,1600,portrait,hero,yes,yes,architecture historic mineral-bath interior gold,Žena odpočívá v tmavé mramorové vaně v honosném zlatavě laděném sále se sloupy a zdobenými nástěnnými panely.,A woman relaxes in a dark marble bath tub within an opulent gold-toned hall with columns and ornate wall panels.,Eine Frau entspannt in einer dunklen Marmorbadewanne in einem opulenten goldfarbenen Saal mit Säulen und verzierten Wandpaneelen.,Zlacené stěny a mramorové sloupy dělají z této lázeňské síně jeden z nejhonosnějších interiérů města.,Gilded walls and marble columns make this bathing hall one of the town's most opulent interiors.,Vergoldete Wände und Marmorsäulen machen diese Badehalle zu einem der prunkvollsten Innenräume der Stadt.,15_kabina.jpg,
/images/library/mineral-bath/grand-thermal-bath-hall.jpg,mineral-bath,grand-thermal-bath-hall,1600,1061,landscape,hero,yes,no,mineral-bath architecture colonnade interior water,"Velkolepý neorenesanční sál termálních lázní s červenými mramorovými sloupy, klenutým stropem a dvěma mozaikovými bazény, bez návštěvníků.","Grand neo-Renaissance thermal bath hall with red marble columns, arched ceiling, and two mosaic-tiled pools, no visitors present.","Prachtvolle Thermalbadehalle im Neorenaissance-Stil mit roten Marmorsäulen, Bogendecke und zwei mosaikgefliesten Becken, ohne Besucher.",Mramorové sloupy a klenuté oblouky rámují historické bazény lázeňského domu.,Marble columns and vaulted arches frame the historic pools of the bathhouse.,Marmorsäulen und Bogengewölbe rahmen die historischen Becken des Badehauses.,marienbad-1.jpg,
/images/library/mineral-bath/historic-bath-hall.jpg,mineral-bath,historic-bath-hall,1600,1067,landscape,hero,yes,yes,mineral-bath historic-bath pool architecture,Žena v bílých plavkách stojící na schodech v historické kupolovité lázeňské hale se sloupy a bazénem se skleněným dnem.,Woman in a white swimsuit standing on steps in a historic domed bath hall with columns and a glass-floored pool.,Frau im weißen Badeanzug auf Stufen in einer historischen Kuppel-Badehalle mit Säulen und einem Becken mit Glasboden.,Párou prostoupenými sloupovými halami historických lázní vystupuje hostka z bazénu.,Steam rises through the colonnaded halls of a historic bathhouse as a guest steps from the pool.,"Dampf steigt durch die von Säulen gesäumten Hallen eines historischen Badehauses, während ein Gast aus dem Becken steigt.",marienbad-4.jpg,
/images/library/mineral-bath/indoor-pool-ceiling.jpg,mineral-bath,indoor-pool-ceiling,1600,1067,landscape,hero,yes,no,pool wellness mineral-bath interior,"Krytý bazén s modrým hvězdicovým medailonem na stropě, lehátky a kruhovým vzorem dlažby.","Indoor swimming pool with a blue starburst ceiling medallion, loungers and a circular tiled floor pattern.","Hallenbad mit blauem Sternmedaillon an der Decke, Liegen und kreisförmigem Bodenmuster aus Fliesen.",Výrazný modrý stropní medailon korunuje tento moderní krytý bazén lemovaný lehátky.,A striking blue ceiling medallion crowns this modern indoor pool lined with loungers.,"Ein auffälliges blaues Deckenmedaillon krönt dieses moderne Hallenbad, gesäumt von Liegen.",mb-30.jpg,
/images/library/mineral-bath/indoor-thermal-pool.jpg,mineral-bath,indoor-thermal-pool,1600,1104,landscape,hero,yes,no,pool wellness mineral-bath interior,"Světlý krytý bazén se světlíkem, mramorovým sloupem a řadami lehátek pod obloukovými okny.","Bright indoor pool with skylight, marble column and rows of loungers beneath arched windows.","Helles Hallenbad mit Oberlicht, Marmorsäule und Liegereihen unter Bogenfenstern.",Denní světlo proudí obloukovými okny do klidného krytého bazénu lemovaného lehátky.,Daylight pours through arched windows onto a calm indoor pool lined with loungers.,"Tageslicht flutet durch Bogenfenster in ein ruhiges Hallenbad, gesäumt von Liegen.",marienbad-3.jpg,
/images/library/mineral-bath/man-eyes-closed-marble.jpg,mineral-bath,man-eyes-closed-marble,1600,1067,landscape,hero,yes,yes,mineral-bath relaxation historic interior water,Muž leží se zavřenýma očima v tmavé mramorové vaně v obkladové historické místnosti s vyřezávanou dřevěnou skříní.,A man reclines with eyes closed in a dark marble bath tub in a tiled historic room with a carved wooden cabinet.,Ein Mann liegt mit geschlossenen Augen in einer dunklen Marmorbadewanne in einem gefliesten historischen Raum mit geschnitztem Holzschrank.,"Naprostý klid v mramorové vaně, orámovaný vyřezávaným dřevem a vzorovanými obklady.","Complete stillness in a marble bath, framed by carved woodwork and patterned tile.","Vollkommene Ruhe im Marmorbad, umrahmt von geschnitztem Holzwerk und gemusterten Fliesen.",17_kabina.jpg,
/images/library/mineral-bath/man-relaxed-copper-tub.jpg,mineral-bath,man-relaxed-copper-tub,1600,1067,landscape,good,yes,yes,mineral-bath balneotherapy bathtub relaxation senior interior,"Muž se zavřenýma očima odpočívá v měděné minerální vaně, v pozadí obklad lázeňské místnosti.","Man with eyes closed relaxing in a copper mineral bathtub, tiled spa wall in the background.","Mann mit geschlossenen Augen entspannt in einer kupfernen Mineralwanne, gefliester Wellnessraum im Hintergrund.","Zavřené oči, uvolněné svaly – chvíle naprostého klidu v minerální koupeli.","Eyes closed, muscles loosening — a moment of pure stillness in the mineral bath.","Augen geschlossen, Muskeln lösen sich – ein Moment völliger Stille im Mineralbad.",20_mineralni_koupele.jpg,"Near-duplicate of P029, same subject and setting."
/images/library/mineral-bath/man-smiling-mineral-bath.jpg,mineral-bath,man-smiling-mineral-bath,1600,1067,landscape,good,yes,yes,mineral-bath bathtub senior relaxation interior,"Usmívající se muž se dívá vzhůru, zatímco odpočívá ve dřevěné minerální vaně.",Man smiling and looking upward while relaxing in a wooden mineral bathtub.,"Lächelnder Mann blickt nach oben, während er in einer hölzernen Mineralwanne entspannt.",Chvíle pohody a dobré nálady v teple minerální koupele.,A moment of ease and good humor in the warmth of the mineral bath.,Ein Moment der Gelassenheit und guten Laune in der Wärme des Mineralbads.,26_mineralni_koupele.jpg,"Near-duplicate of P034, same tub and setting."
/images/library/mineral-bath/man-towel-wrap-mineral-bath.jpg,mineral-bath,man-towel-wrap-mineral-bath,1067,1600,portrait,good,yes,yes,mineral-bath balneotherapy bathtub senior interior,Ruce upravují bílý ručník za hlavou a krkem muže odpočívajícího v minerální vaně.,Hands wrapping a white towel behind a man's head and neck as he relaxes in a mineral bathtub.,"Hände legen einem Mann ein weißes Handtuch hinter Kopf und Nacken, während er in einer Mineralwanne entspannt.","Pohodlí do posledního detailu, zatímco minerální koupel končí.","Comfort down to the last detail, as the mineral bath draws to a close.","Komfort bis ins letzte Detail, während das Mineralbad zu Ende geht.",33_mineralni_koupele.jpg,"Companion image to P043, same series and style."
/images/library/mineral-bath/man-tub-champagne-cart.jpg,mineral-bath,man-tub-champagne-cart,1600,1065,landscape,good,yes,yes,mineral-bath bathtub champagne senior lifestyle interior,Muž v měděné vaně sahá po míse s ovocem vedle dřevěného vozíku s chlazeným šampaňským a květinami.,Man in a copper bathtub reaching toward a fruit bowl beside a wooden cart with chilling champagne and flowers.,Mann in einer Kupferwanne greift nach einer Obstschale neben einem Holzwagen mit kühlendem Champagner und Blumen.,"Ovoce, květiny a chlazené šampaňské mění minerální koupel v rozmazlující rituál.","Fruit, flowers and chilled champagne turn the mineral bath into an indulgent ritual.","Obst, Blumen und gekühlter Champagner machen aus dem Mineralbad ein verwöhnendes Ritual.",27_mineralni_koupele.jpg,
/images/library/mineral-bath/man-wooden-tub-fruit-bowl.jpg,mineral-bath,man-wooden-tub-fruit-bowl,1600,1067,landscape,good,yes,yes,mineral-bath bathtub senior relaxation interior,"Muž se zavřenýma očima odpočívá ve dřevěné minerální vaně, v popředí naaranžovaná jablka a pomeranče.","Man relaxing with eyes closed in a wooden mineral bathtub, apples and oranges arranged in the foreground.","Mann mit geschlossenen Augen entspannt in einer hölzernen Mineralwanne, im Vordergrund Äpfel und Orangen.","Čerstvé ovoce a teplá minerální voda – drobné rituály, které koupel dotvářejí.",Fresh fruit and warm mineral water — small rituals that round out the bathing experience.,"Frisches Obst und warmes Mineralwasser – kleine Rituale, die das Baderlebnis abrunden.",24_mineralni_koupele.jpg,"Same tub and props as P033, different bather."
/images/library/mineral-bath/mineral-bath-candlelit-tub.jpg,mineral-bath,mineral-bath-candlelit-tub,1600,1067,landscape,hero,yes,yes,mineral-bath balneotherapy candles tiled-wall towel water hands,Žena zahalená do ručníku sedí na okraji tmavé minerální vany vedle svíček a ozdobně obložené zdi a chytá do dlaně padající vodu.,"A towel-wrapped woman sits on the edge of a dark mineral bath tub beside candles and an ornately tiled wall, catching falling water in her hand.",Eine in ein Handtuch gehüllte Frau sitzt am Rand einer dunklen Mineralbadewanne neben Kerzen und einer kunstvoll gefliesten Wand und fängt fallendes Wasser in der Hand auf.,"Světlo svíček a mozaikové obklady vytvářejí u minerální vany teplou, kontemplativní atmosféru.","Candlelight and mosaic tiles set a warm, contemplative mood beside the mineral bath.","Kerzenschein und Mosaikfliesen schaffen eine warme, besinnliche Stimmung an der Mineralbadewanne.",08_A_Mineral Bath/Mineral_Bath-3_B.jpg,
/images/library/mineral-bath/mineral-bath-close-crop.jpg,mineral-bath,mineral-bath-close-crop,1600,1067,landscape,good,yes,yes,mineral-bath bathtub relaxation senior water hands,Detailní záběr starší ženy se zavřenýma očima a sepjatýma rukama relaxující v minerální koupeli.,"Close view of a senior woman with eyes closed, hands folded, relaxing in a mineral bath.","Nahaufnahme einer älteren Frau mit geschlossenen Augen und gefalteten Händen, entspannt im Mineralbad.","Bližší pohled na klid, který se dostaví během teplé minerální koupele.",A closer look at the calm that settles in during a warm mineral bath.,"Ein näherer Blick auf die Ruhe, die sich beim warmen Mineralbad einstellt.",11_mineralni_koupele.jpg,"Same subject/tub as P010 and P011, tighter crop"
/images/library/mineral-bath/mineral-bath-elegant-back.jpg,mineral-bath,mineral-bath-elegant-back,1067,1600,portrait,hero,yes,yes,mineral-bath towel portrait elegant interior atmosphere,"Žena s odhalenými zády k fotoaparátu, zahalená do drapovaného bílého ručníkového roucha, hledí na zarámovanou fotografii západu slunce vedle minerální vany.","A woman with her bare back to the camera, wrapped in a draped white towel gown, gazes at a framed sunset photo beside the mineral bath.","Eine Frau mit unbedecktem Rücken zur Kamera, gehüllt in ein drapiertes weißes Handtuchgewand, blickt auf ein gerahmtes Sonnenuntergangsfoto neben dem Mineralbad.","Elegantní, tichý okamžik u minerální vany v jemném odpoledním světle.","An elegant, quiet moment beside the mineral bath, framed by soft afternoon light.","Ein eleganter, stiller Moment neben dem Mineralbad, eingefangen im sanften Nachmittagslicht.",Minerální koupel_Neapol/MK Neapol (3).jpg,
/images/library/mineral-bath/mineral-bath-eyes-closed.jpg,mineral-bath,mineral-bath-eyes-closed,1600,1067,landscape,good,yes,yes,mineral-bath bathtub relaxation water portrait,"Žena se zavřenýma očima relaxuje v minerální koupeli, paži opřenou o okraj vany.","A woman with eyes closed relaxes in a mineral bath, arm resting on the tub's edge.","Eine Frau mit geschlossenen Augen entspannt in einem Mineralbad, den Arm auf dem Wannenrand.","Hluboká relaxace v teplé minerální koupeli, typická procedura mariánskolázeňské lázeňské tradice.","Deep relaxation in a warm mineral bath, a signature treatment of the Mariánské Lázně spa tradition.",Tiefe Entspannung im warmen Mineralbad – eine Signaturbehandlung der Marienbader Kurtradition.,05_mineralni_koupele.jpg,Similar mood/setup to P005
/images/library/mineral-bath/mineral-bath-grab-bar.jpg,mineral-bath,mineral-bath-grab-bar,1600,1067,landscape,good,yes,yes,mineral-bath balneotherapy therapist bathtub spa-treatment water,"Terapeutka podpírá ručníkem hlavu ženy, která se koupe v minerální vaně s madlem na stěně.",A therapist supports a woman's head with a towel as she soaks in a mineral bath with a wall grab bar.,"Eine Therapeutin stützt mit einem Handtuch den Kopf einer Frau, die in einem Mineralbad mit Wandhaltegriff badet.",Teplá minerální voda a pečlivá péče charakterizují klasickou balneoterapeutickou koupel v Mariánských Lázních.,"Warm, mineral-rich water and attentive care define the classic balneotherapy bath in Mariánské Lázně.","Warmes, mineralreiches Wasser und aufmerksame Betreuung prägen das klassische Balneotherapie-Bad in Marienbad.",03_mineralni_koupele.jpg,"Near-duplicate of P003, same session"
/images/library/mineral-bath/mineral-bath-hand-water-detail.jpg,mineral-bath,mineral-bath-hand-water-detail,1600,1067,landscape,good,yes,yes,mineral-bath balneotherapy detail hands water candles,"Detail ruky zachycující padající vodu nad tmavou minerální vanou, v pozadí neostře žena v ručníku a obložená zeď.","Close-up of a hand catching falling water above a dark mineral bath tub, with a towel-wrapped figure and tiled wall softly visible.","Nahaufnahme einer Hand, die fallendes Wasser über einer dunklen Mineralbadewanne auffängt, im Hintergrund unscharf eine Person im Handtuch und gefliester Wand.",Jediná kapka minerální vody v tomto intimním detailním záběru zachycuje světlo.,A single drop of mineral water catches the light in this intimate detail shot.,Ein einzelner Tropfen Mineralwasser fängt in dieser intimen Detailaufnahme das Licht.,08_A_Mineral Bath/Mineral_Bath-4_B.jpg,"Tight crop detail of P205, same session"
/images/library/mineral-bath/mineral-bath-historic-hall.jpg,mineral-bath,mineral-bath-historic-hall,1600,1067,landscape,hero,yes,yes,mineral-bath balneotherapy historic-interior towel backlit atmosphere interior,"Širší pohled do tmavého historického koupelnového sálu se zdobenou tapetou, kde žena zahalená do ručníku lije vodu vedle vysokého okna.","A wide view of a dim, ornately papered historic bath hall as a towel-wrapped woman pours water beside a tall arched window.","Weiter Blick in einen dunklen, historischen Badesaal mit reich verzierter Tapete, während eine Frau im Handtuch neben einem hohen Bogenfenster Wasser gießt.",Velkorysost historického koupelnového sálu dodává na vznešenosti intimnímu rituálu.,The scale of the historic bath hall lends grandeur to an intimate ritual.,Die Größe des historischen Badesaals verleiht dem intimen Ritual eine besondere Erhabenheit.,08_A_Mineral Bath/Mineral_Bath-2.jpg,"Near-duplicate tighter crop is P203, same session"
/images/library/mineral-bath/mineral-bath-lily-rim.jpg,mineral-bath,mineral-bath-lily-rim,1600,1048,landscape,good,yes,yes,mineral-bath bathtub flower relaxation spa-treatment water,Žena zabalená do ručníku sedí na okraji vany s minerální koupelí ozdobené růžovou lilií.,Woman wrapped in a towel sits on the rim of a mineral bath tub decorated with a pink lily.,"Frau in ein Handtuch gehüllt sitzt am Rand einer Mineralbadewanne, geschmückt mit einer rosa Lilie.",Růžová lilie na okraji minerální vany – malý rituál odpočinku v Mariánských Lázních.,"A pink lily rests on the rim of a mineral bath, a small ritual of relaxation in Mariánské Lázně.",Eine rosa Lilie liegt am Rand des Mineralbads – ein kleines Ritual der Entspannung in Marienbad.,01_mineralni_koupele.jpg,Dated early-2000s stock-photo styling
/images/library/mineral-bath/mineral-bath-rest-after.jpg,mineral-bath,mineral-bath-rest-after,1600,1067,landscape,good,yes,yes,mineral-bath treatment-room resting blanket interior spa-treatment,"Žena odpočívá po minerální koupeli pod hnědou dekou na lehátku, na zdi fotografie západu slunce, vedle prázdná vana.","A woman rests on a treatment bed under a brown blanket after her mineral bath, with a sunset photo on the wall and the empty tub beside her.","Eine Frau ruht nach ihrem Mineralbad unter einer braunen Decke auf einer Behandlungsliege, an der Wand ein Sonnenuntergangsfoto, daneben die leere Wanne.",Klidná fáze odpočinku uzavírá rituál minerální koupele.,A quiet rest period completes the mineral-bath ritual.,Eine ruhige Erholungsphase rundet das Mineralbad-Ritual ab.,Minerální koupel_Neapol/MK Neapol (15).jpg,
/images/library/mineral-bath/mineral-bath-ritual-pour.jpg,mineral-bath,mineral-bath-ritual-pour,1600,1067,landscape,hero,yes,yes,mineral-bath balneotherapy historic-interior towel backlit ritual atmosphere,"Žena zahalená do bílého ručníku si lije vodu z ozdobného džbánu přes rameno v zamlženém, protisvětlem prozářeném historickém koupelnovém sále.","A woman wrapped in a white towel pours water from an ornate jug over her shoulder in a hazy, backlit historic bathroom.","Eine Frau in ein weißes Handtuch gehüllt gießt Wasser aus einem verzierten Krug über ihre Schulter in einem diesigen, hintergrundbeleuchteten historischen Baderaum.",Pára a ranní světlo mění prosté oplachování minerální vodou v okamžik tichého rituálu.,Steam and morning light turn a simple mineral-water rinse into a moment of quiet ritual.,Dampf und Morgenlicht verwandeln ein einfaches Mineralwasser-Abspülen in einen Moment stiller Ruhe.,08_A_Mineral Bath/Mineral_Bath-1.jpg,"Near-duplicate wider shot is P204, same session"
/images/library/mineral-bath/mineral-bath-robe-pose.jpg,mineral-bath,mineral-bath-robe-pose,1600,1067,landscape,good,yes,yes,mineral-bath bathrobe smiling bathtub interior,Žena v bílém župánku sedí s úsměvem na okraji minerální vany a natahuje ruku k vodě.,"A woman in a white bathrobe sits smiling on the edge of the mineral bath, reaching a hand toward the water.",Eine Frau im weißen Bademantel sitzt lächelnd am Rand des Mineralbads und streckt eine Hand zum Wasser aus.,Uvolněná póza zachycuje pohodovou atmosféru apartmá s minerální koupelí.,A relaxed pose captures the easy comfort of the mineral bath suite.,Eine entspannte Pose zeigt die unkomplizierte Behaglichkeit der Mineralbad-Suite.,Minerální koupel_Neapol/MK Neapol (22).jpg,"Near-duplicate of P218, same session"
/images/library/mineral-bath/mineral-bath-robe-smile.jpg,mineral-bath,mineral-bath-robe-smile,1600,1067,landscape,good,yes,yes,mineral-bath bathrobe smiling bathtub interior,"Usmívající se žena v bílém župánku sedí na okraji minerální vany, nohy na podlaze.",A smiling woman in a white bathrobe sits on the edge of the mineral bath tub with her feet on the floor.,"Eine lächelnde Frau im weißen Bademantel sitzt am Rand der Mineralbadewanne, die Füße auf dem Boden.",Host v měkkém župánku se s úsměvem zastaví u minerální vany.,A guest in a soft bathrobe pauses cheerfully beside the mineral bath.,Eine Gästin im weichen Bademantel hält fröhlich neben dem Mineralbad inne.,Minerální koupel_Neapol/MK Neapol (21).jpg,"Near-duplicate of P219, same session"
/images/library/mineral-bath/mineral-bath-room-neapol.jpg,mineral-bath,mineral-bath-room-neapol,1600,1067,landscape,good,yes,no,mineral-bath treatment-room interior bathtub no-people spa-treatment,"Prázdná ošetřovna s minerální koupelí, ustlaným lehátkem, květem orchideje, nerezovou vanou a zarámovanou fotografií západu slunce.","An empty mineral-bath treatment room with a made-up bed, orchid flowers, a stainless steel tub, and a framed sunset photo.","Ein leerer Behandlungsraum für Mineralbäder mit bezogenem Bett, Orchideenblüten, einer Edelstahlwanne und einem gerahmten Sonnenuntergangsfoto.","Klidná, připravená ošetřovna čeká na hosty na minerální koupel.","A calm, ready treatment room awaits guests for their mineral bath.","Ein ruhiger, vorbereiteter Behandlungsraum wartet auf Gäste zum Mineralbad.",Minerální koupel_Neapol/MK Neapol (1).jpg,
/images/library/mineral-bath/mineral-bath-smiling-soak.jpg,mineral-bath,mineral-bath-smiling-soak,1600,1067,landscape,good,yes,yes,mineral-bath bathtub water smiling balneotherapy relaxation,"Usmívající se hlava ženy vyčnívá nad tmavou minerální vodou, zatímco se koupe v nerezové vaně.",A smiling woman's head rises above the dark mineral water as she soaks in a stainless steel bathtub.,"Der lächelnde Kopf einer Frau ragt aus dem dunklen Mineralwasser, während sie in einer Edelstahlwanne badet.",Ponořená do minerálně bohaté vody si host užívá chvíli čistého odpočinku.,"Immersed in mineral-rich water, a guest enjoys a moment of pure relaxation.",Eingetaucht in mineralreiches Wasser genießt eine Gästin einen Moment purer Entspannung.,Minerální koupel_Neapol/MK Neapol (12).jpg,"Near-duplicate of P210 and P211, same soaking session"
/images/library/mineral-bath/mineral-bath-soak-calm.jpg,mineral-bath,mineral-bath-soak-calm,1600,1067,landscape,good,yes,yes,mineral-bath bathtub water balneotherapy relaxation calm,"Žena odpočívá s klidným výrazem v tmavé minerální lázni, voda jí sahá až k ramenům.","A woman rests with a calm expression in a dark mineral water bath, water reaching her shoulders.","Eine Frau ruht mit ruhigem Gesichtsausdruck in einem dunklen Mineralbad, das Wasser reicht ihr bis zu den Schultern.","Klid se line prostorem, zatímco minerální koupel působí svým uklidňujícím účinkem.",Stillness settles in as the mineral bath works its calming effect.,"Ruhe legt sich über den Moment, während das Mineralbad seine beruhigende Wirkung entfaltet.",Minerální koupel_Neapol/MK Neapol (14).jpg,"Near-duplicate of P209 and P210, same soaking session"
/images/library/mineral-bath/mineral-bath-soak-variant.jpg,mineral-bath,mineral-bath-soak-variant,1600,1067,landscape,good,yes,yes,mineral-bath bathtub water smiling balneotherapy relaxation,"Žena se usmívá při koupeli v tmavé minerální vodě, snímek shora přes okraj vany.","A woman smiles while soaking in a dark mineral water bath, seen from above the tub's edge.","Eine Frau lächelt beim Baden in dunklem Mineralwasser, von oben über den Wannenrand fotografiert.",Další neformální okamžik ze stejné uvolňující koupele v minerální vodě.,Another candid moment from the same relaxing mineral bath session.,Ein weiterer ungestellter Moment aus derselben entspannenden Mineralbad-Sitzung.,Minerální koupel_Neapol/MK Neapol (13).jpg,"Near-duplicate of P209 and P211, same soaking session"
/images/library/mineral-bath/mineral-bath-swirling-water.jpg,mineral-bath,mineral-bath-swirling-water,1600,1067,landscape,good,yes,no,mineral-bath water detail bathtub no-people texture,Detail tmavé minerální vody vířící a plnící nerezovou vanu.,Close-up of dark mineral water swirling and filling a stainless steel bathtub.,"Nahaufnahme von dunklem, wirbelndem Mineralwasser, das eine Edelstahlwanne füllt.","Minerálně bohatá voda vířivě naplňuje vanu, připravenou na další proceduru.","Mineral-rich water swirls into the tub, ready for the next treatment.","Mineralreiches Wasser strömt wirbelnd in die Wanne, bereit für die nächste Anwendung.",Minerální koupel_Neapol/MK Neapol (19).jpg,
/images/library/mineral-bath/mineral-bath-testing-water.jpg,mineral-bath,mineral-bath-testing-water,1067,1600,portrait,good,yes,yes,mineral-bath towel portrait bathtub feet,"Žena zahalená do ručníku stojí a namáčí nohu do minerální vany, aby vyzkoušela teplotu vody.",A woman wrapped in a towel stands and dips her foot into the mineral bath tub to test the water.,"Eine in ein Handtuch gehüllte Frau steht und taucht ihren Fuß in die Mineralbadewanne, um die Wassertemperatur zu prüfen.","Opatrný první krok ověří teplotu vody, než se host ponoří do minerální lázně.",A careful first step checks the water before easing into the mineral bath.,"Ein vorsichtiger erster Schritt prüft das Wasser, bevor es ins Mineralbad geht.",Minerální koupel_Neapol/MK Neapol (17).jpg,
/images/library/mineral-bath/mineral-bath-towel-portrait.jpg,mineral-bath,mineral-bath-towel-portrait,1067,1600,portrait,good,yes,yes,mineral-bath towel portrait bathtub smiling,Žena zahalená do dlouhého bílého ručníku sedí s úsměvem na okraji minerální vany s hnědě obloženými stěnami.,A woman wrapped in a long white towel sits smiling on the edge of a mineral bath tub with brown tiled walls.,Eine Frau in ein langes weißes Handtuch gehüllt sitzt lächelnd am Rand einer Mineralbadewanne mit braun gefliesten Wänden.,"Host se na chvíli zastaví na portrét, než se ponoří do teplé minerální koupele.",A guest pauses for a portrait before slipping into the warm mineral bath.,"Eine Gästin hält für ein Porträt inne, bevor sie in das warme Mineralbad steigt.",Minerální koupel_Neapol/MK Neapol (11).jpg,Similar pose and session to P213
/images/library/mineral-bath/mineral-bath-towel-seated.jpg,mineral-bath,mineral-bath-towel-seated,1067,1600,portrait,good,yes,yes,mineral-bath towel portrait bathtub,"Žena zahalená do bílého ručníku sedí na okraji minerální vany na pozadí tmavě obložených stěn, portrétní formát.","A woman wrapped in a white towel sits on the edge of a mineral bath tub against dark tiled walls, portrait framing.","Eine Frau in ein weißes Handtuch gehüllt sitzt am Rand einer Mineralbadewanne vor dunkel gefliesten Wänden, Hochformat.",Zahalená a připravená si host sedá vedle minerální vany.,"Wrapped and ready, a guest takes a seat beside the mineral bath.",Eingehüllt und bereit nimmt eine Gästin am Mineralbad Platz.,Minerální koupel_Neapol/MK Neapol (16).jpg,Similar pose and session to P208
/images/library/mineral-bath/mineral-bath-tub.jpg,mineral-bath,mineral-bath-tub,1600,1071,landscape,good,yes,yes,mineral-bath balneotherapy spa-treatment wellness interior,Zdravotní sestra podává ručník usmívající se ženě odpočívající v minerální lázni zdobené orchidejemi.,Nurse hands a towel to a smiling woman relaxing in a mineral bath tub decorated with orchids.,"Krankenschwester reicht einer lächelnden Frau, die in einer mit Orchideen dekorierten Mineralbadewanne entspannt, ein Handtuch.",Teplá minerální koupel z místních pramenů je součástí klasického balneoterapeutického programu.,"A warm mineral bath, drawn from the region's springs, is part of the classic balneotherapy programme.",Ein warmes Mineralbad aus den Quellen der Region gehört zum klassischen Balneotherapie-Programm.,Leceni klasicke procedury/Hvězda-Skalník Minerální koupel.JPG,"Somewhat dated tile styling and decor, but bright, well-lit and usable."
